Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
27,"L Stockburger, G Kokosioulis, A Mukkamala…","Blockchain-enabled decentralized identity management: The case of self-sovereign identity in public transportation",2021,"Blockchain: Research …","Elsevier","https://www.sciencedirect.com/science/article/pii/S2096720921000099","https://scholar.google.com/scholar?cites=17569216792308740923&as_sdt=2005&sciodt=0,5&hl=en",8,"2023-03-11 16:21:20","HTML","","","",,,,,27,13.50,7,4,2,"… Section 5 then describes the use-case of self-sovereign identity in the context of public … how blockchain-based decentralized identity management conforming to self-sovereign identity …","https://www.sciencedirect.com/science/article/pii/S2096720921000099","https://scholar.google.com/scholar?q=related:O_NjP5Zl0vMJ:scholar.google.com/&scioq=intitle:blockchain+intitle:decentralized%7Cintitle:%22self+sovereign%22+intitle:identity&hl=en&as_sdt=0,5"
32,"AJ Zwitter, OJ Gstrein, E Yap","Digital identity and the blockchain: universal identity management and the concept of the “Self-Sovereign” individual",2020,"Frontiers in Blockchain","frontiersin.org","https://www.frontiersin.org/articles/10.3389/fbloc.2020.00026/full","https://scholar.google.com/scholar?cites=8047842883306956321&as_sdt=2005&sciodt=0,5&hl=en",19,"2023-03-11 16:21:20","HTML","10.3389/fbloc.2020.00026","","",,,,,32,10.67,11,3,3,"… identity. With this primer on digital identity that includes perspectives on self-sovereign identity… able to seek a sustainable technological solution, identity as a concept should be carefully …","https://www.frontiersin.org/articles/10.3389/fbloc.2020.00026/full","https://scholar.google.com/scholar?q=related:Iaaqi3aur28J:scholar.google.com/&scioq=intitle:blockchain+intitle:decentralized%7Cintitle:%22self+sovereign%22+intitle:identity&hl=en&as_sdt=0,5"
21,"A Grech, I Sood, L Ariño","Blockchain, self-sovereign identity and digital credentials: promise versus praxis in education",2021,"Frontiers in Blockchain","frontiersin.org","https://www.frontiersin.org/articles/10.3389/fbloc.2021.616779/full","https://scholar.google.com/scholar?cites=9134193171781527065&as_sdt=2005&sciodt=0,5&hl=en",9,"2023-03-11 16:21:20","HTML","10.3389/fbloc.2021.616779","","",,,,,21,10.50,7,3,2,"… tamper-free digital identity solutions since several characteristics of the technology comply with the key properties of self-sovereign identity. Blockchain provides a decentralized domain …","https://www.frontiersin.org/articles/10.3389/fbloc.2021.616779/full","https://scholar.google.com/scholar?q=related:GSbWcUssw34J:scholar.google.com/&scioq=intitle:blockchain+intitle:decentralized%7Cintitle:%22self+sovereign%22+intitle:identity&hl=en&as_sdt=0,5"
30,"N Naik, P Jenkins","Governing principles of self-sovereign identity applied to blockchain enabled privacy preserving identity management systems",2020,"2020 IEEE International Symposium on …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/9272212/","https://scholar.google.com/scholar?cites=4815906599900405735&as_sdt=2005&sciodt=0,5&hl=en",20,"2023-03-11 16:21:20","","","","",,,,,30,10.00,15,2,3,"… address several important issues related to identity and its management such as sovereignty… introduction of blockchain, a new identity management model called SelfSovereign Identity (…","https://publications.aston.ac.uk/id/eprint/42146/1/Principles_of_SSI_DrNitinNaik.pdf","https://scholar.google.com/scholar?q=related:59-FbomJ1UIJ:scholar.google.com/&scioq=intitle:blockchain+intitle:decentralized%7Cintitle:%22self+sovereign%22+intitle:identity&hl=en&as_sdt=0,5"
28,"Y Liu, Q Lu, HY Paik, X Xu, S Chen, L Zhu","Design pattern as a service for blockchain-based self-sovereign identity",2020,"IEEE Software","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/9089840/","https://scholar.google.com/scholar?cites=8263669228545996510&as_sdt=2005&sciodt=0,5&hl=en",15,"2023-03-11 16:21:20","","","","",,,,,28,9.33,5,6,3,"… identity data, which may be disclosed or compromised without their knowledge, eg, the Aadhaar data leak.Self-sovereign identity (SSI) is an emerging identity-… nature of blockchain, it is …","https://arxiv.org/pdf/2005.01346","https://scholar.google.com/scholar?q=related:3nbPbGFzrnIJ:scholar.google.com/&scioq=intitle:blockchain+intitle:decentralized%7Cintitle:%22self+sovereign%22+intitle:identity&hl=en&as_sdt=0,5"
21,"Y Liu, Q Lu, HY Paik, X Xu","Design patterns for blockchain-based self-sovereign identity",2020,"… of the European Conference on Pattern …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3424771.3424802","https://scholar.google.com/scholar?cites=10565222360874442626&as_sdt=2005&sciodt=0,5&hl=en",12,"2023-03-11 16:21:20","","10.1145/3424771.3424802","","",,,,,21,7.00,5,4,3,"… the current gap and scarcity of blockchain skills in the market. … design of blockchain-based self-sovereign identity systems … design of blockchain-based self-sovereign identity applications…","https://arxiv.org/pdf/2005.12112","https://scholar.google.com/scholar?q=related:gl_voMI1n5IJ:scholar.google.com/&scioq=intitle:blockchain+intitle:decentralized%7Cintitle:%22self+sovereign%22+intitle:identity&hl=en&as_sdt=0,5"
21,"MA López","Self Sovereign Identity The Future of Identity: Self-Sovereignity, Digital Wallets, and Blockchain",2020,"Inter-American Development Bank","","","https://scholar.google.com/scholar?cites=15973228106577908719&as_sdt=2005&sciodt=0,5&hl=en",85,"2023-03-11 16:21:20","CITATION","","","",,,,,21,7.00,21,1,3,"","","https://scholar.google.com/scholar?q=related:75PcSFVOrN0J:scholar.google.com/&scioq=intitle:blockchain+intitle:decentralized%7Cintitle:%22self+sovereign%22+intitle:identity&hl=en&as_sdt=0,5"
12,"E Bandara, X Liang, P Foytik, S Shetty…","A blockchain and self-sovereign identity empowered digital identity platform",2021,"2021 International …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/9522184/","https://scholar.google.com/scholar?cites=13788991738191644029&as_sdt=2005&sciodt=0,5&hl=en",17,"2023-03-11 16:21:20","","","","",,,,,12,6.00,2,5,2,"… , we are proposing blockchain and self-sovereign identity based digital identity (KYC - Know … on centralized identity systems. “Casper ” is an Android/iOS based mobile identity wallet …","https://www.researchgate.net/profile/Eranga-Bandara/publication/354264535_A_Blockchain_and_Self-Sovereign_Identity_Empowered_Digital_Identity_Platform/links/61d09eedb6b5667157be6f67/A-Blockchain-and-Self-Sovereign-Identity-Empowered-Digital-Identity-Platform.pdf","https://scholar.google.com/scholar?q=related:fYW1ve1WXL8J:scholar.google.com/&scioq=intitle:blockchain+intitle:decentralized%7Cintitle:%22self+sovereign%22+intitle:identity&hl=en&as_sdt=0,5"
21,"T Zhou, X Li, H Zhao","EverSSDI: blockchain-based framework for verification, authorisation and recovery of self-sovereign identity using smart contracts",2019,"International Journal of Computer …","inderscienceonline.com","https://www.inderscienceonline.com/doi/abs/10.1504/IJCAT.2019.100300","https://scholar.google.com/scholar?cites=18365759052587136317&as_sdt=2005&sciodt=0,5&hl=en",24,"2023-03-11 16:21:20","","10.1504/IJCAT.2019.100300","","",,,,,21,5.25,7,3,4,"… novel blockchain-based framework for self-sovereign identity … by providing a unique digital identity across the network, (ii) a … methods of self-sovereign identity using the SNS accounts. …","","https://scholar.google.com/scholar?q=related:PfXeZ41I4P4J:scholar.google.com/&scioq=intitle:blockchain+intitle:decentralized%7Cintitle:%22self+sovereign%22+intitle:identity&hl=en&as_sdt=0,5"
27,"JS Hammudoglu, J Sparreboom, JI Rauhamaa…","Portable trust: biometric-based authentication and blockchain storage for self-sovereign identity systems",2017,"arXiv preprint arXiv …","arxiv.org","https://arxiv.org/abs/1706.03744","https://scholar.google.com/scholar?cites=17968088298637189565&as_sdt=2005&sciodt=0,5&hl=en",25,"2023-03-11 16:21:20","","","","",,,,,27,4.50,7,4,6,"… This work is specifically designed to be a key building block for a self-sovereign identity solution and integrate with our permissionless blockchain for identity and key attestation. …","https://arxiv.org/pdf/1706.03744","https://scholar.google.com/scholar?q=related:vWEfzRt5W_kJ:scholar.google.com/&scioq=intitle:blockchain+intitle:decentralized%7Cintitle:%22self+sovereign%22+intitle:identity&hl=en&as_sdt=0,5"
22,"O Kibaroglu","Self Sovereign Digital Identity on the Blockchain: A Discourse Analysis",2018,"","academia.edu","https://www.academia.edu/download/58685781/Self_Sovereign_Identity_on_the_Blockchain__A_Discourse_Analysis.pdf","https://scholar.google.com/scholar?cites=9527510562591878535&as_sdt=2005&sciodt=0,5&hl=en",23,"2023-03-11 16:21:20","PDF","","","",,,,,22,4.40,22,1,5,"… of ‘blockchain’. One industry related individual defines the phrase by claiming that “…self-sovereign identity starts with the notion that we all are the makers of our own identity, online …","https://www.academia.edu/download/58685781/Self_Sovereign_Identity_on_the_Blockchain__A_Discourse_Analysis.pdf","https://scholar.google.com/scholar?q=related:hy0StWCEOIQJ:scholar.google.com/&scioq=intitle:blockchain+intitle:decentralized%7Cintitle:%22self+sovereign%22+intitle:identity&hl=en&as_sdt=0,5"
4,"A Norta, A Kormiltsyn, C Udokwu…","A Blockchain Implementation for Configurable Multi-Factor Challenge-Set Self-Sovereign Identity Authentication",2022,"… on Blockchain …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/9881853/","https://scholar.google.com/scholar?cites=3444247290195456791&as_sdt=2005&sciodt=0,5&hl=en",27,"2023-03-11 16:21:20","","","","",,,,,4,4.00,1,4,1,"… The available systems for selfsovereign IA do not offer the necessary flexible … a blockchain employing implementation for a running case assuming different smartcontract blockchain …","https://www.researchgate.net/profile/Alex-Norta/publication/360621555_A_Blockchain_Implementation_for_Configurable_Multi-Factor_Challenge-Set_Self-Sovereign_Identity_Authentication/links/62823fe2aa8c955195400e81/A-Blockchain-Implementation-for-Configurable-Multi-Factor-Challenge-Set-Self-Sovereign-Identity-Authentication.pdf","https://scholar.google.com/scholar?q=related:F7OzeqlszC8J:scholar.google.com/&scioq=intitle:blockchain+intitle:decentralized%7Cintitle:%22self+sovereign%22+intitle:identity&hl=en&as_sdt=0,5"
20,"K Wagner, B Némethi, E Renieris, P Lang, E Brunet…","Self-sovereign identity: a position paper on blockchain enabled identity and the road ahead",2018,"… /10/Self-sovereign-Identity …","","","https://scholar.google.com/scholar?cites=7967136466502933402&as_sdt=2005&sciodt=0,5&hl=en",84,"2023-03-11 16:21:20","CITATION","","","",,,,,20,4.00,3,6,5,"","","https://scholar.google.com/scholar?q=related:mtv3kmf0kG4J:scholar.google.com/&scioq=intitle:blockchain+intitle:decentralized%7Cintitle:%22self+sovereign%22+intitle:identity&hl=en&as_sdt=0,5"
11,"J Kaneriya, H Patel","A comparative survey on blockchain based self sovereign identity system",2020,"2020 3rd International Conference on …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/9315899/","https://scholar.google.com/scholar?cites=12722336719329330935&as_sdt=2005&sciodt=0,5&hl=en",14,"2023-03-11 16:21:20","","","","",,,,,11,3.67,6,2,3,"… blockchain. In this paper, we intend to make an exhaustive study on different blockchain based self sovereign identity … components and discuss about use case of self sovereign identity. …","","https://scholar.google.com/scholar?q=related:94aIJNfRjrAJ:scholar.google.com/&scioq=intitle:blockchain+intitle:decentralized%7Cintitle:%22self+sovereign%22+intitle:identity&hl=en&as_sdt=0,5"
7,"L Cocco, R Tonelli, M Marchesi","Blockchain and self sovereign identity to support quality in the food supply chain",2021,"Future Internet","mdpi.com","https://www.mdpi.com/1377204","https://scholar.google.com/scholar?cites=10573620790314670788&as_sdt=2005&sciodt=0,5&hl=en",18,"2023-03-11 16:21:20","HTML","","","",,,,,7,3.50,2,3,2,"… Specifically, we present a Self Sovereign Identity (SSI) system that relies on the Blockchain … a certification, and registers, into a blockchain, a cryptographic proof of the certification’s …","https://www.mdpi.com/1377204","https://scholar.google.com/scholar?q=related:xBpkXBYMvZIJ:scholar.google.com/&scioq=intitle:blockchain+intitle:decentralized%7Cintitle:%22self+sovereign%22+intitle:identity&hl=en&as_sdt=0,5"
10,"M Schaffner","Analysis and evaluation of blockchain-based self-sovereign identity systems",2020,"Technical University of Munich, Munich …","wwwmatthes.in.tum.de","https://wwwmatthes.in.tum.de/file/1oua980d9tgxx/Sebis-Public-Website/-/Master-s-Thesis-Martin-Schaeffner/Masters%20Thesis%20Martin%20Scha%CC%88ffner.pdf","https://scholar.google.com/scholar?cites=17924746694173917837&as_sdt=2005&sciodt=0,5&hl=en",21,"2023-03-11 16:21:20","PDF","","","",,,,,10,3.33,10,1,3,"… Self-Sovereign Identity (SSI). This thesis provides an overview of the Self-Sovereign Identity … based on the DID methods to create a decentralized identity infrastructure on the internet. …","https://wwwmatthes.in.tum.de/file/1oua980d9tgxx/Sebis-Public-Website/-/Master-s-Thesis-Martin-Schaeffner/Masters%20Thesis%20Martin%20Scha%CC%88ffner.pdf","https://scholar.google.com/scholar?q=related:jQIYIyZ-wfgJ:scholar.google.com/&scioq=intitle:blockchain+intitle:decentralized%7Cintitle:%22self+sovereign%22+intitle:identity&hl=en&as_sdt=0,5"
13,"J Lee, J Hwang, J Choi, H Oh, J Kim","Sims: Self sovereign identity management system with preserving privacy in blockchain",2019,"Cryptology ePrint Archive","eprint.iacr.org","https://eprint.iacr.org/2019/1241","https://scholar.google.com/scholar?cites=8601663816750969587&as_sdt=2005&sciodt=0,5&hl=en",28,"2023-03-11 16:21:20","","","","",,,,,13,3.25,3,5,4,"… blockchain, it is difficult to transparently utilize encrypted user information in the blockchain. … in the blockchain, we propose a SIMS (Self-Sovereign Identity Management System) …","https://eprint.iacr.org/2019/1241.pdf","https://scholar.google.com/scholar?q=related:87LF8qo_X3cJ:scholar.google.com/&scioq=intitle:blockchain+intitle:decentralized%7Cintitle:%22self+sovereign%22+intitle:identity&hl=en&as_sdt=0,5"
9,"C Dong, Z Wang, S Chen, Y Xiang","BBM: A blockchain-based model for open banking via self-sovereign identity",2020,"Blockchain–ICBC 2020: Third …","Springer","https://link.springer.com/chapter/10.1007/978-3-030-59638-5_5","https://scholar.google.com/scholar?cites=9789982635704969973&as_sdt=2005&sciodt=0,5&hl=en",26,"2023-03-11 16:21:20","","10.1007/978-3-030-59638-5_5","","",,,,,9,3.00,2,4,3,"… In this paper, we proposed (BBM) a blockchain-based self-sovereign identity system model for open banking. The model provides a reliable secured communication network between …","","https://scholar.google.com/scholar?q=related:9epvblYB3YcJ:scholar.google.com/&scioq=intitle:blockchain+intitle:decentralized%7Cintitle:%22self+sovereign%22+intitle:identity&hl=en&as_sdt=0,5"
3,"T Rathee, P Singh","A self-sovereign identity management system using blockchain",2022,"Cyber Security and Digital Forensics: Proceedings of …","Springer","https://link.springer.com/chapter/10.1007/978-981-16-3961-6_31","https://scholar.google.com/scholar?cites=13046246891922375307&as_sdt=2005&sciodt=0,5&hl=en",32,"2023-03-11 16:21:20","","10.1007/978-981-16-3961-6_31","","",,,,,3,3.00,2,2,1,"… In this paper, we propose BSelSovID; a blockchain-based self-sovereign identity management system that uses blockchain to eliminate the problems faced by centralized systems. The …","","https://scholar.google.com/scholar?q=related:i8ITHW2UDbUJ:scholar.google.com/&scioq=intitle:blockchain+intitle:decentralized%7Cintitle:%22self+sovereign%22+intitle:identity&hl=en&as_sdt=0,5"
3,"M de Vasconcelos Barros, F Schardong…","Leveraging self-sovereign identity, blockchain, and zero-knowledge proof to build a privacy-preserving vaccination pass",2022,"Blockchain, and Zero …","papers.ssrn.com","https://papers.ssrn.com/sol3/papers.cfm?abstract_id=4036226","https://scholar.google.com/scholar?cites=5543956574318381409&as_sdt=2005&sciodt=0,5&hl=en",35,"2023-03-11 16:21:20","","","","",,,,,3,3.00,1,3,1,"… blockchain and Zero-Knowledge Proof (ZKP). This article is organized as follows. In Section 2, we present the concepts of Digital Identity and Self-Sovereign Identity. … ), and Blockchain. …","","https://scholar.google.com/scholar?q=related:YUlwliEX8EwJ:scholar.google.com/&scioq=intitle:blockchain+intitle:decentralized%7Cintitle:%22self+sovereign%22+intitle:identity&hl=en&as_sdt=0,5"
9,"O Kibaroğlu","Self Sovereign Digital Identity on the Blockchain: A Discourse Analysis. Financial Markets, Institutions and Risks, 4 (2), 65-79",2020,"","","","https://scholar.google.com/scholar?cites=14797191366524703049&as_sdt=2005&sciodt=0,5&hl=en",89,"2023-03-11 16:21:20","CITATION","","","",,,,,9,3.00,9,1,3,"","","https://scholar.google.com/scholar?q=related:SZEuIyYvWs0J:scholar.google.com/&scioq=intitle:blockchain+intitle:decentralized%7Cintitle:%22self+sovereign%22+intitle:identity&hl=en&as_sdt=0,5"
5,"S Mahula, E Tan, J Crompvoets","With blockchain or not? Opportunities and challenges of self-sovereign identity implementation in public administration: Lessons from the Belgian case",2021,"DG. O2021: The 22nd Annual …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3463677.3463705","https://scholar.google.com/scholar?cites=8797648249566529609&as_sdt=2005&sciodt=0,5&hl=en",16,"2023-03-11 16:21:20","","10.1145/3463677.3463705","","",,,,,5,2.50,2,3,2,"… a self-sovereign identity system? To what extent is SSI perceived to be dependent on blockchain … Ølnes &Jansen (2018) to analyse blockchain opportunities, barriers, and driving forces …","","https://scholar.google.com/scholar?q=related:SQhAlniGF3oJ:scholar.google.com/&scioq=intitle:blockchain+intitle:decentralized%7Cintitle:%22self+sovereign%22+intitle:identity&hl=en&as_sdt=0,5"
5,"E Bandara, X Liang, P Foytik…","Blockchain and self-sovereign identity empowered cyber threat information sharing platform",2021,"2021 IEEE International …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/9556233/","https://scholar.google.com/scholar?cites=10372778635370422012&as_sdt=2005&sciodt=0,5&hl=en",30,"2023-03-11 16:21:20","","","","",,,,,5,2.50,1,4,2,"… This paper proposes “Siddhi”, a blockchain and Self-Sovereign Identity(SSI) enabled CTI platform … for exchanging the threat information between participants in the blockchain network. …","","https://scholar.google.com/scholar?q=related:_N4DJzaD848J:scholar.google.com/&scioq=intitle:blockchain+intitle:decentralized%7Cintitle:%22self+sovereign%22+intitle:identity&hl=en&as_sdt=0,5"
4,"BN Eddine, A Ouaddah…","Exploring blockchain-based Self Sovereign Identity Systems: challenges and comparative analysis",2021,"… Conference on Blockchain …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/9569821/","https://scholar.google.com/scholar?cites=15856445723439061518&as_sdt=2005&sciodt=0,5&hl=en",22,"2023-03-11 16:21:20","","","","",,,,,4,2.00,1,3,2,"… Abstract— This paper highlights the challenges that an Identity Management System (IdM) must overcome and gives a comparative analysis of three Self-Sovereign Identity (SSI) …","https://www.researchgate.net/profile/Aafaf-Ouaddah/publication/355622868_Exploring_blockchain-based_Self_Sovereign_Identity_Systems_challenges_and_comparative_analysis/links/621f2f3e39529602315a2025/Exploring-blockchain-based-Self-Sovereign-Identity-Systems-challenges-and-comparative-analysis.pdf","https://scholar.google.com/scholar?q=related:DtrY2V9pDdwJ:scholar.google.com/&scioq=intitle:blockchain+intitle:decentralized%7Cintitle:%22self+sovereign%22+intitle:identity&hl=en&as_sdt=0,5"
4,"E Bandara, X Liang, P Foytik, S Shetty, C Hall…","Connect-blockchain and self-sovereign identity empowered contact tracing platform",2021,"… and Healthcare: 9th EAI …","Springer","https://link.springer.com/chapter/10.1007/978-3-030-70569-5_13","https://scholar.google.com/scholar?cites=9957260844302138360&as_sdt=2005&sciodt=0,5&hl=en",31,"2023-03-11 16:21:20","","10.1007/978-3-030-70569-5_13","","",,,,,4,2.00,1,6,2,"… safely"" system based on a blockchain and self-sovereign identity (SSI) empowered digital … and events related to testing/symptoms on a blockchain platform using SSI [27] proofs. The …","https://eudl.eu/pdf/10.1007/978-3-030-70569-5_13","https://scholar.google.com/scholar?q=related:-PuIaPtLL4oJ:scholar.google.com/&scioq=intitle:blockchain+intitle:decentralized%7Cintitle:%22self+sovereign%22+intitle:identity&hl=en&as_sdt=0,5"
