Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
11,"K. Rantos","A Blockchain-Based Platform for Consent Management of Personal Data Processing in the IoT Ecosystem",2019,"Security and Communication Networks","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85074347402&origin=inward",18,"2022-06-21 18:20:00","Article","10.1155/2019/1431578","1939-0114","https://api.elsevier.com/content/abstract/scopus_id/85074347402",2019,,,,11,3.67,11,1,3,"","",""
6,"T. Rupasinghe","Blockchain based dynamic patient consent: A privacy-preserving data acquisition architecture for clinical data analytics",2019,"40th International Conference on Information Systems, ICIS 2019","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85100343367&origin=inward",23,"2022-06-21 18:20:00","Conference Paper","","","https://api.elsevier.com/content/abstract/scopus_id/85100343367",,,,,6,2.00,6,1,3,"","",""
6,"J.C. Vargas","Blockchain-based consent manager for GDPR compliance",2019,"Lecture Notes in Informatics (LNI), Proceedings - Series of the Gesellschaft fur Informatik (GI)","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85072104112&origin=inward",24,"2022-06-21 18:20:00","Conference Paper","","1617-5468","https://api.elsevier.com/content/abstract/scopus_id/85072104112",,,165,170,6,2.00,6,1,3,"","",""
4,"M. Shah","CrowdMed: A Blockchain-Based Approach to Consent Management for Health Data Sharing",2019,"Lecture Notes in Computer Science (including subseries Lecture Notes in Artificial Intelligence and Lecture Notes in Bioinformatics)","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85076773639&origin=inward",28,"2022-06-21 18:20:00","Conference Paper","10.1007/978-3-030-34482-5_31","0302-9743","https://api.elsevier.com/content/abstract/scopus_id/85076773639",11924,,345,356,4,1.33,4,1,3,"","",""
1,"T. Hyla","eHealth integrity model based on a permission blockchain",2019,"Proceedings - 2019 Cybersecurity and Cyberforensics Conference, CCC 2019","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85073880874&origin=inward",42,"2022-06-21 18:20:00","Conference Paper","10.1109/CCC.2019.00013","","https://api.elsevier.com/content/abstract/scopus_id/85073880874",,,172,177,1,0.33,1,1,3,"","",""
1,"H.R. de Sousa","On the feasibility of blockchain for online surveys with reputation and informed consent support",2019,"Advances in Intelligent Systems and Computing","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85056860372&origin=inward",43,"2022-06-21 18:20:00","Conference Paper","10.1007/978-3-030-01746-0_37","2194-5357","https://api.elsevier.com/content/abstract/scopus_id/85056860372",806,,314,322,1,0.33,1,1,3,"","",""
0,"A. Ouaguid","A Novel Security Framework for Managing Android Permissions Using Blockchain Technology",2019,"Digital Currency: Breakthroughs in Research and Practice","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85128066696&origin=inward",47,"2022-06-21 18:20:00","Book Chapter","10.4018/978-1-5225-6201-6.ch009","","https://api.elsevier.com/content/abstract/scopus_id/85128066696",,,141,167,0,0.00,0,1,3,"","",""
0,"F.E. Pani","Blockchain certification and granular editing permissions in document management system",2019,"IC3K 2019 - Proceedings of the 11th International Joint Conference on Knowledge Discovery, Knowledge Engineering and Knowledge Management","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85074166162&origin=inward",66,"2022-06-21 18:20:00","Conference Paper","10.5220/0008349902990306","","https://api.elsevier.com/content/abstract/scopus_id/85074166162",3,,299,306,0,0.00,0,1,3,"","",""
39,"K. Bhaskaran","Double-blind consent-driven data sharing on blockchain",2018,"Proceedings - 2018 IEEE International Conference on Cloud Engineering, IC2E 2018","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85048318723&origin=inward",4,"2022-06-21 18:20:00","Conference Paper","10.1109/IC2E.2018.00073","","https://api.elsevier.com/content/abstract/scopus_id/85048318723",,,385,391,39,9.75,39,1,4,"","",""
32,"Y. Zhu","Digital asset management with distributed permission over blockchain and attribute-based access control",2018,"Proceedings - 2018 IEEE International Conference on Services Computing, SCC 2018 - Part of the 2018 IEEE World Congress on Services","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85054030919&origin=inward",6,"2022-06-21 18:20:00","Conference Paper","10.1109/SCC.2018.00032","","https://api.elsevier.com/content/abstract/scopus_id/85054030919",,,193,200,32,8.00,32,1,4,"","",""
20,"K. Rantos","Blockchain-based consents management for personal data processing in the IoT ecosystem",2018,"ICETE 2018 - Proceedings of the 15th International Joint Conference on e-Business and Telecommunications","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85062961905&origin=inward",10,"2022-06-21 18:20:00","Conference Paper","10.5220/0006911005720577","","https://api.elsevier.com/content/abstract/scopus_id/85062961905",2,,572,577,20,5.00,20,1,4,"","",""
20,"M. Cash","Two-tier permission-ed and permission-less blockchain for secure data sharing",2018,"Proceedings - 3rd IEEE International Conference on Smart Cloud, SmartCloud 2018","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85057304276&origin=inward",12,"2022-06-21 18:20:00","Conference Paper","10.1109/SmartCloud.2018.00031","","https://api.elsevier.com/content/abstract/scopus_id/85057304276",,,138,144,20,5.00,20,1,4,"","",""
18,"M. Benchoufi","Blockchain protocols in clinical trials: Transparency and traceability of consent",2018,"F1000Research","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85084466753&origin=inward",13,"2022-06-21 18:20:00","Article","10.12688/f1000research.10531.5","2046-1402","https://api.elsevier.com/content/abstract/scopus_id/85084466753",6,,,,18,4.50,18,1,4,"","",""
14,"S. Gilda","Blockchain for Student Data Privacy and Consent",2018,"2018 International Conference on Computer Communication and Informatics, ICCCI 2018","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85053499107&origin=inward",15,"2022-06-21 18:20:00","Conference Paper","10.1109/ICCCI.2018.8441445","","https://api.elsevier.com/content/abstract/scopus_id/85053499107",,,,,14,3.50,14,1,4,"","",""
13,"C.S. Kouzinopoulos","Implementing a Forms of Consent Smart Contract on an IoT-based Blockchain to promote user trust",2018,"2018 IEEE (SMC) International Conference on Innovations in Intelligent Systems and Applications, INISTA 2018","","","https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85055506013&origin=inward",16,"2022-06-21 18:20:00","Conference Paper","10.1109/INISTA.2018.8466268","","https://api.elsevier.com/content/abstract/scopus_id/85055506013",,,,,13,3.25,13,1,4,"","",""
